id,name,type,criticality
COMP_03189,Component WILL 20,Metal,High
COMP_03190,Component HOUSE 43,Plastic,Low
COMP_03191,Component SENSE 99,Metal,Medium
COMP_03192,Component UNTIL 10,Metal,Medium
COMP_03193,Component HIS 63,Chemical,Low
COMP_03194,Component MEMBER 32,Metal,High
COMP_03195,Component STANDARD 25,Chemical,Low
COMP_03196,Component HEAD 31,Metal,High
COMP_03197,Component EAST 33,Electronic,High
COMP_03198,Component WHEN 51,Plastic,Medium
COMP_03199,Component MOVEMENT 10,Metal,Medium
COMP_03200,Component UP 39,Chemical,High
COMP_03201,Component NEWSPAPER 75,Chemical,High
COMP_03202,Component SHE 23,Plastic,High
COMP_03203,Component CARRY 17,Metal,Low
COMP_03204,Component GUESS 60,Chemical,Medium
COMP_03205,Component STAGE 60,Metal,Low
COMP_03206,Component SCHOOL 13,Electronic,Low
COMP_03207,Component LOCAL 75,Chemical,Medium
COMP_03208,Component ONE 92,Plastic,Medium
COMP_03209,Component ESPECIALLY 67,Chemical,Low
COMP_03210,Component RISE 39,Plastic,Low
COMP_03211,Component DESCRIBE 81,Metal,Low
COMP_03212,Component LOW 34,Plastic,Medium
COMP_03213,Component BETTER 40,Electronic,High
COMP_03214,Component BOARD 42,Chemical,Low
COMP_03215,Component MAY 49,Metal,Medium
COMP_03216,Component RADIO 27,Electronic,Medium
COMP_03217,Component SPEECH 20,Metal,High
COMP_03218,Component AWAY 55,Plastic,Low
COMP_03219,Component THOUSAND 47,Electronic,Medium
COMP_03220,Component REQUIRE 25,Electronic,Low
COMP_03221,Component RISK 29,Plastic,Low
COMP_03222,Component TYPE 50,Chemical,High
COMP_03223,Component ONLY 21,Chemical,Low
COMP_03224,Component HARD 40,Metal,High
COMP_03225,Component TOO 61,Chemical,Low
COMP_03226,Component WORKER 57,Electronic,Low
COMP_03227,Component SAME 69,Chemical,Low
COMP_03228,Component QUALITY 70,Chemical,High
COMP_03229,Component INTERNATIONAL 86,Electronic,Medium
COMP_03230,Component PREPARE 56,Plastic,High
COMP_03231,Component BOTH 11,Plastic,High
COMP_03232,Component RISE 76,Metal,Low
COMP_03233,Component AT 11,Metal,Medium
COMP_03234,Component SERIOUS 49,Chemical,High
COMP_03235,Component SERVE 44,Metal,Low
COMP_03236,Component MARRIAGE 67,Plastic,High
COMP_03237,Component THOUSAND 74,Metal,Low
COMP_03238,Component TEND 87,Chemical,High
COMP_03239,Component OFFICE 61,Electronic,Low
COMP_03240,Component BE 69,Electronic,Low
COMP_03241,Component MORE 92,Metal,Low
COMP_03242,Component OPPORTUNITY 61,Plastic,Low
COMP_03243,Component METHOD 87,Electronic,Medium
COMP_03244,Component SUDDENLY 31,Plastic,Medium
COMP_03245,Component GET 28,Electronic,Medium
COMP_03246,Component WHOM 32,Electronic,Low
COMP_03247,Component STYLE 14,Chemical,High
COMP_03248,Component MOUTH 53,Chemical,Low
COMP_03249,Component SORT 28,Chemical,Medium
COMP_03250,Component BEHAVIOR 36,Metal,High
COMP_03251,Component HERE 46,Electronic,High
COMP_03252,Component OIL 81,Electronic,Low
COMP_03253,Component PERFORM 35,Chemical,Low
COMP_03254,Component STORY 49,Plastic,Medium
COMP_03255,Component CALL 43,Metal,Low
COMP_03256,Component NEWSPAPER 45,Metal,Medium
COMP_03257,Component PROFESSOR 43,Metal,Medium
COMP_03258,Component WEIGHT 22,Electronic,Medium
COMP_03259,Component LAUGH 50,Chemical,Medium
COMP_03260,Component CHAIR 84,Metal,Low
COMP_03261,Component EAT 82,Chemical,Low
COMP_03262,Component PLAY 55,Plastic,Medium
COMP_03263,Component DESCRIBE 91,Electronic,Medium
COMP_03264,Component MAN 97,Metal,Low
COMP_03265,Component NATIONAL 70,Chemical,High
COMP_03266,Component EXAMPLE 91,Plastic,High
COMP_03267,Component ART 17,Plastic,Low
COMP_03268,Component MOST 15,Plastic,Medium
COMP_03269,Component RAISE 38,Electronic,High
COMP_03270,Component MAJOR 88,Chemical,Medium
COMP_03271,Component AUTHOR 17,Chemical,Low
COMP_03272,Component PAPER 92,Plastic,High
COMP_03273,Component HIMSELF 16,Chemical,Low
COMP_03274,Component ME 15,Chemical,Medium
COMP_03275,Component BAR 17,Chemical,Low
COMP_03276,Component GUY 40,Chemical,Low
COMP_03277,Component TOWARD 51,Electronic,Low
COMP_03278,Component INTEREST 84,Electronic,High
COMP_03279,Component THEM 35,Metal,Low
COMP_03280,Component UNDERSTAND 76,Chemical,High
COMP_03281,Component COST 75,Metal,High
COMP_03282,Component SORT 84,Plastic,High
COMP_03283,Component BORN 18,Plastic,High
COMP_03284,Component ACT 59,Metal,Medium
COMP_03285,Component APPEAR 58,Chemical,Low
COMP_03286,Component THEM 84,Electronic,High
COMP_03287,Component AFTER 80,Electronic,Low
COMP_03288,Component EVENING 84,Electronic,High
COMP_03289,Component WELL 99,Electronic,Medium
COMP_03290,Component MESSAGE 39,Metal,Low
COMP_03291,Component SEAT 76,Plastic,Low
COMP_03292,Component STILL 44,Electronic,High
COMP_03293,Component AVAILABLE 72,Metal,Medium
COMP_03294,Component STORY 77,Chemical,Low
COMP_03295,Component OWN 67,Electronic,Medium
COMP_03296,Component SOMEONE 72,Plastic,Medium
COMP_03297,Component FILM 56,Electronic,Medium
COMP_03298,Component ANOTHER 91,Plastic,High
COMP_03299,Component LEADER 60,Chemical,High
COMP_03300,Component REALITY 13,Plastic,Medium
COMP_03301,Component GET 73,Electronic,High
COMP_03302,Component WAR 17,Electronic,High
COMP_03303,Component LEAD 34,Plastic,High
COMP_03304,Component NAME 66,Chemical,Low
COMP_03305,Component GROUP 84,Electronic,Low
COMP_03306,Component SUGGEST 89,Metal,Low
COMP_03307,Component PERHAPS 25,Chemical,Low
COMP_03308,Component AMERICAN 51,Plastic,Medium
COMP_03309,Component TAKE 58,Chemical,Low
COMP_03310,Component AROUND 43,Chemical,High
COMP_03311,Component DAUGHTER 68,Metal,High
COMP_03312,Component WEAR 84,Metal,Medium
COMP_03313,Component LIFE 86,Plastic,High
COMP_03314,Component WILL 21,Metal,High
COMP_03315,Component ABOVE 41,Plastic,Low
COMP_03316,Component VISIT 85,Plastic,High
COMP_03317,Component NUMBER 45,Electronic,High
COMP_03318,Component WORKER 94,Electronic,Medium
COMP_03319,Component KEEP 47,Plastic,Low
COMP_03320,Component WRITER 13,Plastic,Low
COMP_03321,Component TYPE 23,Plastic,High
COMP_03322,Component AT 40,Electronic,High
COMP_03323,Component WITH 63,Chemical,Medium
COMP_03324,Component FIVE 24,Plastic,Low
COMP_03325,Component LAND 35,Chemical,High
COMP_03326,Component THROW 43,Electronic,Low
COMP_03327,Component DESCRIBE 84,Electronic,Medium
COMP_03328,Component PERFORM 74,Chemical,High
COMP_03329,Component BEAUTIFUL 91,Metal,Low
COMP_03330,Component ARM 33,Chemical,Low
COMP_03331,Component CHANGE 25,Electronic,Low
COMP_03332,Component STREET 38,Plastic,High
COMP_03333,Component TRADITIONAL 88,Plastic,Medium
COMP_03334,Component MACHINE 26,Electronic,Medium
COMP_03335,Component PROPERTY 57,Electronic,Medium
COMP_03336,Component FINALLY 95,Metal,Low
COMP_03337,Component CONSUMER 85,Metal,Medium
COMP_03338,Component DIRECTOR 99,Metal,Low
COMP_03339,Component MARKET 13,Electronic,High
COMP_03340,Component STYLE 69,Metal,High
COMP_03341,Component MOVE 60,Electronic,Medium
COMP_03342,Component DAUGHTER 65,Electronic,Low
COMP_03343,Component LIKE 45,Metal,Low
COMP_03344,Component RANGE 49,Plastic,Low
COMP_03345,Component LAND 52,Chemical,High
COMP_03346,Component CERTAINLY 97,Metal,High
COMP_03347,Component WEAR 93,Electronic,Medium
COMP_03348,Component ECONOMIC 29,Chemical,High
COMP_03349,Component BRING 86,Plastic,High
COMP_03350,Component SHAKE 98,Plastic,High
COMP_03351,Component TRIP 17,Electronic,High
COMP_03352,Component WATCH 76,Metal,Medium
COMP_03353,Component FACE 64,Metal,High
COMP_03354,Component MARRIAGE 39,Chemical,Medium
COMP_03355,Component ABOVE 42,Electronic,High
COMP_03356,Component BETTER 93,Chemical,Medium
COMP_03357,Component CHILD 62,Electronic,Low
COMP_03358,Component INDEED 31,Metal,High
COMP_03359,Component REVEAL 53,Chemical,Low
COMP_03360,Component AFFECT 38,Plastic,High
COMP_03361,Component SMALL 34,Plastic,High
COMP_03362,Component HOSPITAL 57,Metal,Medium
COMP_03363,Component USE 25,Chemical,Medium
COMP_03364,Component INVESTMENT 17,Chemical,High
COMP_03365,Component WELL 98,Chemical,Medium
COMP_03366,Component SEASON 70,Metal,Medium
COMP_03367,Component SCIENCE 80,Electronic,High
COMP_03368,Component WHAT 55,Metal,Low
COMP_03369,Component CLOSE 85,Plastic,Medium
COMP_03370,Component PROBABLY 99,Metal,Medium
COMP_03371,Component CAREER 72,Chemical,Medium
COMP_03372,Component INTERESTING 42,Electronic,Medium
COMP_03373,Component IMPORTANT 48,Chemical,Low
COMP_03374,Component PER 90,Metal,Medium
COMP_03375,Component COMMERCIAL 97,Plastic,High
COMP_03376,Component WANT 25,Electronic,Low
COMP_03377,Component EAST 32,Electronic,Low
COMP_03378,Component IMPORTANT 84,Electronic,Medium
COMP_03379,Component CENTER 35,Plastic,Low
COMP_03380,Component AREA 16,Chemical,Medium
COMP_03381,Component BETWEEN 74,Electronic,Low
COMP_03382,Component EACH 52,Plastic,High
COMP_03383,Component FIGURE 68,Metal,Low
COMP_03384,Component CHANCE 54,Chemical,Medium
COMP_03385,Component TROUBLE 27,Metal,Medium
COMP_03386,Component BLUE 20,Metal,High
COMP_03387,Component ENTER 63,Electronic,Medium
COMP_03388,Component SENIOR 57,Electronic,High
COMP_03389,Component MR 16,Chemical,Medium
COMP_03390,Component TELL 10,Metal,Low
COMP_03391,Component MONEY 76,Electronic,Medium
COMP_03392,Component LEAVE 82,Chemical,Low
COMP_03393,Component DROP 35,Metal,High
COMP_03394,Component ALLOW 71,Electronic,High
COMP_03395,Component CHOICE 66,Metal,Low
COMP_03396,Component SEA 53,Metal,High
COMP_03397,Component PERSON 78,Electronic,Medium
COMP_03398,Component MONTH 22,Metal,Medium
COMP_03399,Component INDEED 86,Metal,High
COMP_03400,Component CATCH 73,Electronic,High
COMP_03401,Component MORNING 13,Electronic,Low
COMP_03402,Component BREAK 36,Chemical,Medium
COMP_03403,Component BEAT 12,Plastic,Low
COMP_03404,Component OK 18,Metal,Medium
COMP_03405,Component AFFECT 55,Plastic,Low
COMP_03406,Component DEFENSE 62,Metal,High
COMP_03407,Component CALL 75,Metal,Low
COMP_03408,Component PER 74,Chemical,High
COMP_03409,Component INCLUDE 24,Electronic,Medium
COMP_03410,Component RISE 69,Plastic,Medium
COMP_03411,Component NEAR 98,Electronic,Low
COMP_03412,Component OF 19,Electronic,High
COMP_03413,Component GIRL 81,Electronic,Medium
COMP_03414,Component DARK 65,Electronic,High
COMP_03415,Component HIS 79,Electronic,High
COMP_03416,Component PERFORMANCE 25,Metal,High
COMP_03417,Component AUTHORITY 24,Plastic,Medium
COMP_03418,Component DARK 22,Plastic,Low
COMP_03419,Component SISTER 80,Plastic,Low
COMP_03420,Component HAPPY 23,Electronic,Medium
COMP_03421,Component WITH 90,Plastic,Low
COMP_03422,Component MOTHER 97,Metal,Low
COMP_03423,Component CULTURE 53,Chemical,High
COMP_03424,Component REPORT 17,Electronic,Medium
COMP_03425,Component LATER 15,Plastic,Medium
COMP_03426,Component ENJOY 36,Electronic,High
COMP_03427,Component MODERN 64,Metal,High
COMP_03428,Component WHEN 72,Chemical,Low
COMP_03429,Component VARIOUS 80,Chemical,High
COMP_03430,Component SIMILAR 76,Chemical,High
COMP_03431,Component FATHER 35,Electronic,Low
COMP_03432,Component LIKELY 66,Chemical,Medium
COMP_03433,Component NETWORK 32,Chemical,Low
COMP_03434,Component WHY 88,Plastic,High
COMP_03435,Component NECESSARY 89,Metal,High
COMP_03436,Component TRAINING 71,Plastic,Medium
COMP_03437,Component SCENE 41,Chemical,High
COMP_03438,Component NEXT 57,Chemical,High
COMP_03439,Component WEAR 63,Metal,Medium
COMP_03440,Component CHANCE 98,Electronic,High
COMP_03441,Component FINISH 61,Metal,High
COMP_03442,Component GLASS 12,Plastic,Low
COMP_03443,Component REVEAL 67,Plastic,High
COMP_03444,Component PRESIDENT 78,Metal,Low
COMP_03445,Component WALL 40,Metal,Medium
COMP_03446,Component CAPITAL 16,Electronic,Low
COMP_03447,Component POLITICAL 66,Chemical,Medium
COMP_03448,Component NEAR 15,Electronic,Low
COMP_03449,Component MOMENT 76,Plastic,Medium
COMP_03450,Component NONE 17,Metal,High
COMP_03451,Component BUDGET 45,Chemical,Low
COMP_03452,Component SHAKE 10,Chemical,High
COMP_03453,Component DIRECTION 93,Chemical,Low
COMP_03454,Component DIFFERENT 19,Chemical,Low
COMP_03455,Component OUT 65,Chemical,Low
COMP_03456,Component CAMERA 41,Electronic,Low
COMP_03457,Component STORY 96,Electronic,High
COMP_03458,Component MILLION 13,Plastic,Medium
COMP_03459,Component CHURCH 83,Chemical,Medium
COMP_03460,Component DECADE 94,Electronic,Low
COMP_03461,Component SOUND 13,Electronic,Low
COMP_03462,Component CASE 11,Chemical,Low
COMP_03463,Component ON 12,Electronic,Medium
COMP_03464,Component NATURAL 35,Plastic,High
COMP_03465,Component COACH 24,Electronic,Low
COMP_03466,Component QUESTION 53,Electronic,Low
COMP_03467,Component SOUND 69,Metal,Medium
COMP_03468,Component DOWN 92,Chemical,Medium
COMP_03469,Component PRESENT 32,Chemical,Low
COMP_03470,Component COVER 87,Plastic,High
COMP_03471,Component SCORE 49,Metal,Medium
COMP_03472,Component SCENE 24,Metal,Medium
COMP_03473,Component THOUSAND 34,Plastic,High
COMP_03474,Component LOT 55,Metal,Medium
COMP_03475,Component FRONT 34,Plastic,High
COMP_03476,Component FOLLOW 29,Metal,High
COMP_03477,Component BEST 10,Plastic,Medium
COMP_03478,Component STANDARD 58,Metal,High
COMP_03479,Component DEMOCRAT 37,Chemical,Low
COMP_03480,Component UPON 40,Electronic,Medium
COMP_03481,Component NEXT 23,Metal,High
COMP_03482,Component MARRIAGE 53,Electronic,Low
COMP_03483,Component APPEAR 49,Plastic,Medium
COMP_03484,Component HOTEL 32,Plastic,Medium
COMP_03485,Component WIN 75,Chemical,High
COMP_03486,Component FROM 90,Electronic,High
COMP_03487,Component FEELING 78,Electronic,Medium
COMP_03488,Component SURE 99,Metal,Medium
COMP_03489,Component FATHER 71,Metal,High
COMP_03490,Component AGREEMENT 74,Metal,Low
COMP_03491,Component SUBJECT 54,Plastic,Low
COMP_03492,Component WITH 40,Chemical,High
COMP_03493,Component GOVERNMENT 32,Metal,High
COMP_03494,Component RISK 22,Metal,Medium
COMP_03495,Component FINISH 20,Chemical,Medium
COMP_03496,Component MENTION 39,Electronic,High
COMP_03497,Component FUTURE 61,Plastic,High
COMP_03498,Component HE 80,Electronic,Low
COMP_03499,Component DARK 62,Plastic,Low
COMP_03500,Component COVER 97,Electronic,Medium
COMP_03501,Component FIND 14,Metal,High
COMP_03502,Component BUDGET 16,Electronic,Low
COMP_03503,Component WILL 28,Electronic,Low
COMP_03504,Component DEFENSE 55,Plastic,Medium
COMP_03505,Component KNOW 29,Metal,High
COMP_03506,Component THEY 68,Plastic,High
COMP_03507,Component PRESIDENT 46,Metal,High
COMP_03508,Component AMOUNT 62,Electronic,High
COMP_03509,Component TASK 26,Metal,Medium
COMP_03510,Component ME 15,Electronic,Low
COMP_03511,Component ALREADY 57,Chemical,High
COMP_03512,Component STYLE 94,Electronic,Low
COMP_03513,Component TO 70,Plastic,Low
COMP_03514,Component COACH 23,Plastic,Low
COMP_03515,Component SHARE 50,Chemical,Low
COMP_03516,Component PUT 82,Plastic,Low
COMP_03517,Component FIRM 25,Electronic,Medium
COMP_03518,Component PAST 61,Electronic,Medium
COMP_03519,Component POSITIVE 89,Metal,Medium
COMP_03520,Component BUY 25,Electronic,Low
COMP_03521,Component FALL 96,Plastic,Medium
COMP_03522,Component REPRESENT 72,Chemical,High
COMP_03523,Component BOOK 99,Electronic,High
COMP_03524,Component ACTUALLY 46,Plastic,Low
COMP_03525,Component ROAD 47,Electronic,Medium
COMP_03526,Component MANY 17,Electronic,Low
COMP_03527,Component TREATMENT 63,Electronic,High
COMP_03528,Component BILLION 49,Plastic,Medium
COMP_03529,Component MARRIAGE 50,Plastic,High
COMP_03530,Component TELEVISION 99,Plastic,Low
COMP_03531,Component OK 38,Plastic,Medium
COMP_03532,Component MACHINE 75,Chemical,Low
COMP_03533,Component MY 84,Plastic,Medium
COMP_03534,Component OTHER 10,Plastic,Medium
COMP_03535,Component KITCHEN 28,Plastic,Low
COMP_03536,Component MISSION 22,Electronic,High
COMP_03537,Component SOCIAL 72,Electronic,Medium
COMP_03538,Component HEART 49,Electronic,High
COMP_03539,Component SISTER 82,Metal,Low
COMP_03540,Component DEMOCRAT 89,Metal,Medium
COMP_03541,Component RISE 62,Chemical,Low
COMP_03542,Component IDEA 86,Chemical,Low
COMP_03543,Component WHOLE 56,Plastic,High
COMP_03544,Component ACTION 38,Plastic,Medium
COMP_03545,Component A 57,Plastic,Medium
COMP_03546,Component FACT 33,Chemical,Low
COMP_03547,Component THESE 48,Plastic,Medium
COMP_03548,Component STAND 94,Electronic,Low
COMP_03549,Component FORM 29,Metal,High
COMP_03550,Component SOCIAL 13,Chemical,Low
COMP_03551,Component FLY 86,Chemical,High
COMP_03552,Component GUESS 68,Metal,High
COMP_03553,Component MOMENT 60,Chemical,Low
COMP_03554,Component POLICY 83,Metal,High
COMP_03555,Component FATHER 51,Electronic,Medium
COMP_03556,Component CHALLENGE 15,Chemical,Low
COMP_03557,Component MODEL 16,Plastic,Low
COMP_03558,Component TRAINING 46,Electronic,Low
COMP_03559,Component HOPE 29,Metal,High
COMP_03560,Component DRUG 12,Electronic,High
COMP_03561,Component MAN 35,Electronic,High
COMP_03562,Component DIFFICULT 24,Electronic,Low
COMP_03563,Component LOOK 27,Chemical,Low
COMP_03564,Component DESPITE 41,Chemical,High
COMP_03565,Component COMPARE 48,Chemical,Medium
COMP_03566,Component WEIGHT 63,Chemical,Medium
COMP_03567,Component INDUSTRY 35,Plastic,High
COMP_03568,Component TIME 75,Electronic,Medium
COMP_03569,Component WHERE 97,Metal,High
COMP_03570,Component RISE 21,Metal,Low
COMP_03571,Component PARENT 20,Electronic,Medium
COMP_03572,Component TV 34,Chemical,Low
COMP_03573,Component HAIR 50,Chemical,High
COMP_03574,Component DEEP 17,Plastic,Low
COMP_03575,Component LITTLE 62,Plastic,High
COMP_03576,Component CHOICE 42,Plastic,High
COMP_03577,Component ESPECIALLY 94,Chemical,High
COMP_03578,Component FORGET 43,Plastic,Low
COMP_03579,Component EYE 92,Electronic,High
COMP_03580,Component OVER 19,Electronic,Medium
COMP_03581,Component MAYBE 66,Electronic,High
COMP_03582,Component SEVERAL 88,Electronic,Medium
COMP_03583,Component CAMERA 36,Electronic,Low
COMP_03584,Component COMMON 31,Chemical,High
COMP_03585,Component WHOSE 21,Plastic,Low
COMP_03586,Component COLD 90,Chemical,Low
COMP_03587,Component HUGE 14,Plastic,Low
COMP_03588,Component WHATEVER 96,Plastic,Medium
COMP_03589,Component PERHAPS 64,Plastic,Medium
COMP_03590,Component FORWARD 39,Metal,Low
COMP_03591,Component WOULD 76,Plastic,Low
COMP_03592,Component BABY 18,Plastic,High
COMP_03593,Component FILL 42,Chemical,High
COMP_03594,Component RANGE 15,Plastic,High
COMP_03595,Component VERY 73,Metal,Medium
COMP_03596,Component PUBLIC 74,Electronic,Medium
COMP_03597,Component WATCH 44,Electronic,Medium
COMP_03598,Component EFFORT 41,Electronic,High
COMP_03599,Component KEEP 87,Metal,Medium
COMP_03600,Component PICTURE 55,Electronic,Low
COMP_03601,Component COMMERCIAL 62,Metal,Low
COMP_03602,Component WINDOW 52,Metal,High
COMP_03603,Component TYPE 93,Electronic,High
COMP_03604,Component ANY 11,Plastic,Low
COMP_03605,Component AS 63,Chemical,High
COMP_03606,Component PARTICULARLY 46,Electronic,Medium
COMP_03607,Component BIG 88,Electronic,Low
COMP_03608,Component STANDARD 96,Metal,Low
COMP_03609,Component CHARGE 40,Metal,Medium
COMP_03610,Component HALF 55,Electronic,Low
COMP_03611,Component SERIOUS 99,Electronic,High
COMP_03612,Component SURE 22,Metal,Low
COMP_03613,Component MUCH 68,Electronic,High
COMP_03614,Component HOUR 84,Plastic,Medium
COMP_03615,Component EAT 85,Plastic,Medium
COMP_03616,Component TREAT 18,Electronic,Low
COMP_03617,Component FORGET 42,Electronic,Low
COMP_03618,Component SIZE 33,Electronic,Medium
COMP_03619,Component WORRY 25,Chemical,High
COMP_03620,Component APPROACH 22,Plastic,Low
COMP_03621,Component CENTER 63,Electronic,Low
COMP_03622,Component PLANT 63,Chemical,Low
COMP_03623,Component MEMORY 69,Chemical,High
COMP_03624,Component WHICH 58,Chemical,Low
COMP_03625,Component ADULT 33,Plastic,High
