id,name,tier,country_id,esg_score,carbon_intensity
SUP_T2_03815,Vega-Brown Parts,2,GM,45.8,258.2
SUP_T2_03816,"Medina, Wise and Aguirre Parts",2,NO,76.3,402.4
SUP_T2_03817,Fisher and Sons Parts,2,FI,45.2,559.9
SUP_T2_03818,Daugherty-Holland Parts,2,SM,91.9,483.5
SUP_T2_03819,Robertson LLC Parts,2,TG,60.3,427.1
SUP_T2_03820,Watson-Brown Parts,2,TW,72.8,533.3
SUP_T2_03821,Smith-Johnson Parts,2,CV,89.5,540.5
SUP_T2_03822,"Curtis, Turner and Taylor Parts",2,HT,93.7,578.3
SUP_T2_03823,"Mata, Wright and Williams Parts",2,MV,67.7,360.8
SUP_T2_03824,Lutz-Fleming Parts,2,BZ,91.0,314.8
SUP_T2_03825,Floyd-Yang Parts,2,BW,93.4,558.3
SUP_T2_03826,"Austin, Reynolds and Jenkins Parts",2,FI,56.7,100.2
SUP_T2_03827,Mccormick-Baker Parts,2,NL,64.8,530.5
SUP_T2_03828,Wilkins LLC Parts,2,SN,68.7,447.7
SUP_T2_03829,Henderson-Diaz Parts,2,MT,71.4,275.4
SUP_T2_03830,Morgan-Stafford Parts,2,SA,60.6,560.9
SUP_T2_03831,"Hayes, Benton and Tate Parts",2,SM,49.5,490.9
SUP_T2_03832,Lee PLC Parts,2,FI,69.7,262.9
SUP_T2_03833,"Johnson, Anderson and Vincent Parts",2,MN,66.0,74.3
SUP_T2_03834,Scott-Sullivan Parts,2,BY,86.3,240.5
SUP_T2_03835,Logan-Dickerson Parts,2,HT,56.5,253.9
SUP_T2_03836,Townsend LLC Parts,2,HT,91.4,316.3
SUP_T2_03837,"Roberts, Rodriguez and Chen Parts",2,TV,77.1,362.4
SUP_T2_03838,"Franklin, Perez and Brown Parts",2,GM,73.0,265.6
SUP_T2_03839,"Frederick, Coleman and Foley Parts",2,SA,48.3,441.2
SUP_T2_03840,Thompson LLC Parts,2,LA,71.8,599.4
SUP_T2_03841,Richmond Group Parts,2,AE,76.6,49.0
SUP_T2_03842,Brandt-Mendoza Parts,2,GD,72.4,153.0
SUP_T2_03843,"Wells, Morales and Gallagher Parts",2,NL,54.2,478.5
SUP_T2_03844,"Jones, Johnson and Miller Parts",2,TN,46.2,267.7
SUP_T2_03845,Fletcher-Garcia Parts,2,TV,89.5,392.5
SUP_T2_03846,Bartlett-Christian Parts,2,LU,66.8,411.0
SUP_T2_03847,Ferguson-Holmes Parts,2,CM,58.3,238.9
SUP_T2_03848,Holder-Smith Parts,2,VC,82.8,286.9
SUP_T2_03849,"Smith, Wells and Black Parts",2,LA,50.0,391.2
SUP_T2_03850,Olson-Simpson Parts,2,GH,78.6,184.2
SUP_T2_03851,"Anderson, Baxter and Thompson Parts",2,IR,61.1,164.2
SUP_T2_03852,"Khan, Howard and Galvan Parts",2,FI,91.5,269.0
SUP_T2_03853,Galvan LLC Parts,2,BJ,64.9,201.2
SUP_T2_03854,Taylor-Higgins Parts,2,AU,64.4,108.7
SUP_T2_03855,Farrell-Little Parts,2,KZ,45.6,102.6
SUP_T2_03856,Jones-Cross Parts,2,SN,71.9,161.0
SUP_T2_03857,Brown PLC Parts,2,KW,55.1,337.1
SUP_T2_03858,Perez-Wolf Parts,2,DZ,67.6,352.8
SUP_T2_03859,Peterson-Jordan Parts,2,CM,54.6,252.1
SUP_T2_03860,"Chapman, Cruz and Goodwin Parts",2,SA,52.5,43.8
SUP_T2_03861,Murray LLC Parts,2,SB,47.6,169.9
SUP_T2_03862,"Jackson, Lucero and Gould Parts",2,AE,48.3,592.8
SUP_T2_03863,Collins Inc Parts,2,UG,64.5,353.9
SUP_T2_03864,"Grant, Potter and Gordon Parts",2,TN,41.2,503.2
SUP_T2_03865,Cox-Goodwin Parts,2,UY,56.5,144.4
SUP_T2_03866,Williams-Lowe Parts,2,ME,72.3,458.9
SUP_T2_03867,Scott-Delgado Parts,2,YE,59.7,458.2
SUP_T2_03868,Pearson-Morgan Parts,2,NO,94.9,526.4
SUP_T2_03869,Kane Inc Parts,2,KW,45.9,143.7
SUP_T2_03870,Taylor and Sons Parts,2,KW,89.2,218.2
SUP_T2_03871,Michael Group Parts,2,YE,42.4,167.6
SUP_T2_03872,Carrillo-Mendez Parts,2,TW,45.2,212.8
SUP_T2_03873,"Simon, Henry and Bentley Parts",2,IS,90.1,229.0
SUP_T2_03874,"Ochoa, Miller and Gonzales Parts",2,HR,81.3,307.4
SUP_T2_03875,Duran-Sanchez Parts,2,FI,46.9,76.5
SUP_T2_03876,Newman-Gregory Parts,2,MN,75.8,526.4
SUP_T2_03877,Burns Inc Parts,2,BZ,55.0,476.9
SUP_T2_03878,Dillon PLC Parts,2,GH,62.1,56.6
SUP_T2_03879,"Gray, Jackson and Jones Parts",2,AE,89.3,560.2
SUP_T2_03880,Gomez-Smith Parts,2,AU,82.5,93.5
SUP_T2_03881,"Brown, Bradford and Lawson Parts",2,FI,72.7,352.5
SUP_T2_03882,Rivers-Serrano Parts,2,SM,74.7,337.1
SUP_T2_03883,Murphy-Reid Parts,2,DZ,87.6,287.8
SUP_T2_03884,Hughes and Sons Parts,2,AF,45.3,66.2
SUP_T2_03885,Ball-Shaw Parts,2,BJ,62.8,511.7
SUP_T2_03886,Adams and Sons Parts,2,VC,83.3,507.0
SUP_T2_03887,Abbott-Ibarra Parts,2,BY,90.6,383.4
SUP_T2_03888,Johnson Ltd Parts,2,FI,70.0,377.6
SUP_T2_03889,"Yang, Robertson and Espinoza Parts",2,MV,74.0,550.8
SUP_T2_03890,Alexander-Wagner Parts,2,LA,78.3,338.7
SUP_T2_03891,"Stein, Kirby and Reed Parts",2,MM,91.2,241.1
SUP_T2_03892,Ramirez LLC Parts,2,MM,77.9,522.7
SUP_T2_03893,"Moses, Green and Simmons Parts",2,GE,58.7,171.5
SUP_T2_03894,"Clark, Nichols and Ward Parts",2,MN,84.2,48.6
SUP_T2_03895,Alvarez PLC Parts,2,NL,73.8,439.0
SUP_T2_03896,Cole PLC Parts,2,BY,43.2,418.7
SUP_T2_03897,Smith Ltd Parts,2,AE,94.7,162.9
SUP_T2_03898,"Campos, Mcbride and Caldwell Parts",2,IR,88.9,45.8
SUP_T2_03899,Schneider Inc Parts,2,ME,43.9,65.6
SUP_T2_03900,Herrera PLC Parts,2,UA,52.5,365.7
SUP_T2_03901,"Guerrero, Sawyer and Moss Parts",2,LA,51.4,202.3
SUP_T2_03902,"Bradley, Coleman and Willis Parts",2,KW,93.7,395.6
SUP_T2_03903,"Frank, Dyer and Duran Parts",2,TJ,68.3,170.7
SUP_T2_03904,"Brown, Kaiser and Edwards Parts",2,PL,73.0,239.8
SUP_T2_03905,"Warner, Monroe and Garcia Parts",2,DZ,42.7,364.6
SUP_T2_03906,Becker-King Parts,2,ZW,84.4,193.3
SUP_T2_03907,Johnson Inc Parts,2,ML,49.8,190.1
SUP_T2_03908,"Downs, Fernandez and Stuart Parts",2,IR,94.9,415.8
SUP_T2_03909,"King, Adams and Conway Parts",2,HR,83.2,449.5
SUP_T2_03910,"Wong, Vargas and Martin Parts",2,SB,63.7,258.1
SUP_T2_03911,Allen Inc Parts,2,GE,83.4,172.0
SUP_T2_03912,Daugherty Ltd Parts,2,AR,85.1,560.2
SUP_T2_03913,"Dunn, Johnson and Mora Parts",2,MN,63.3,231.2
SUP_T2_03914,Acevedo PLC Parts,2,BA,58.7,537.6
SUP_T2_03915,Lucero PLC Parts,2,CV,83.0,198.9
SUP_T2_03916,"Glass, Joseph and Hawkins Parts",2,MN,93.1,131.5
SUP_T2_03917,Jackson Inc Parts,2,SA,84.3,36.8
SUP_T2_03918,Velasquez Inc Parts,2,PE,53.3,473.7
SUP_T2_03919,Hall Inc Parts,2,FI,83.9,528.0
SUP_T2_03920,Brown PLC Parts,2,PE,87.0,126.9
SUP_T2_03921,Murray-Gray Parts,2,GH,58.5,187.7
SUP_T2_03922,Kent PLC Parts,2,VC,61.8,213.7
SUP_T2_03923,"Carlson, Parrish and Gillespie Parts",2,BN,52.6,51.1
SUP_T2_03924,"Castillo, Hughes and Smith Parts",2,TN,48.8,128.3
SUP_T2_03925,Meyers and Sons Parts,2,LU,48.4,125.0
SUP_T2_03926,Reyes-Davis Parts,2,CV,63.6,531.2
SUP_T2_03927,Lowery and Sons Parts,2,SO,57.1,97.9
SUP_T2_03928,"Roberts, Flores and Sanchez Parts",2,MN,73.7,246.3
SUP_T2_03929,Lawrence Inc Parts,2,VC,44.3,182.9
SUP_T2_03930,Hill-Logan Parts,2,TJ,45.1,548.2
SUP_T2_03931,"May, Lee and Parker Parts",2,SA,84.8,165.7
SUP_T2_03932,"Stewart, Rhodes and Davis Parts",2,CG,75.2,596.2
SUP_T2_03933,Gonzalez Inc Parts,2,DZ,81.8,588.1
SUP_T2_03934,Conley-Powell Parts,2,AR,46.0,361.5
SUP_T2_03935,Smith LLC Parts,2,LA,66.5,306.8
SUP_T2_03936,Cisneros-Chapman Parts,2,PE,50.8,65.9
SUP_T2_03937,Flowers-Rivera Parts,2,SN,64.4,475.6
SUP_T2_03938,"Williams, Reynolds and Prince Parts",2,AR,91.2,178.5
SUP_T2_03939,Henderson-Davis Parts,2,IT,94.7,257.0
SUP_T2_03940,Stein Group Parts,2,FI,86.9,390.4
SUP_T2_03941,Evans-Miller Parts,2,TN,44.2,443.7
SUP_T2_03942,Padilla and Sons Parts,2,GM,42.9,326.7
SUP_T2_03943,Smith-Griffin Parts,2,MT,80.4,533.0
SUP_T2_03944,Garcia-Mendez Parts,2,KZ,52.5,220.5
SUP_T2_03945,"Adams, Montgomery and Williams Parts",2,TH,87.7,328.7
SUP_T2_03946,"Smith, Mejia and Wolf Parts",2,CH,70.5,584.7
SUP_T2_03947,Barnes-Harris Parts,2,GM,60.3,173.5
SUP_T2_03948,"Taylor, Ferguson and Bradley Parts",2,TW,49.6,94.2
SUP_T2_03949,"Sullivan, Price and Stevens Parts",2,MT,67.7,529.6
SUP_T2_03950,Rice PLC Parts,2,HN,83.8,588.4
SUP_T2_03951,Grant-Meyer Parts,2,BJ,42.6,412.0
SUP_T2_03952,"Knight, Kennedy and Cooley Parts",2,TN,54.0,398.6
SUP_T2_03953,"Davidson, Harrington and Jones Parts",2,JP,75.9,216.4
SUP_T2_03954,Watson PLC Parts,2,AF,87.8,510.4
SUP_T2_03955,White-Chavez Parts,2,BW,46.1,567.8
SUP_T2_03956,Hudson Group Parts,2,DJ,91.4,591.1
SUP_T2_03957,Steele and Sons Parts,2,JP,82.3,376.6
SUP_T2_03958,Johnson Inc Parts,2,NP,77.5,380.1
SUP_T2_03959,Reynolds Ltd Parts,2,HT,64.8,542.7
SUP_T2_03960,Gibson-Richmond Parts,2,LA,82.0,160.9
SUP_T2_03961,"Ray, Guerra and Lopez Parts",2,BZ,75.5,413.5
SUP_T2_03962,Turner Inc Parts,2,GM,66.9,37.8
SUP_T2_03963,"Bond, Juarez and Baird Parts",2,MV,60.9,118.4
SUP_T2_03964,"Richardson, Taylor and Jones Parts",2,BW,89.4,225.1
SUP_T2_03965,Ward-Dixon Parts,2,AR,76.0,55.3
SUP_T2_03966,Murray Group Parts,2,AU,73.4,244.5
SUP_T2_03967,Mccarthy-Lambert Parts,2,YE,85.5,167.9
SUP_T2_03968,Freeman Group Parts,2,LY,41.8,373.2
SUP_T2_03969,"Lopez, Jones and Weaver Parts",2,MT,57.9,336.3
SUP_T2_03970,"Arnold, Ramirez and Franklin Parts",2,AF,54.7,538.4
SUP_T2_03971,"Powell, Taylor and Adams Parts",2,IQ,86.6,531.0
SUP_T2_03972,Thomas Group Parts,2,AR,42.0,554.1
SUP_T2_03973,Hunt-Jones Parts,2,VC,68.3,434.8
SUP_T2_03974,Shepherd LLC Parts,2,LA,64.2,313.0
SUP_T2_03975,"Simon, Adams and Anderson Parts",2,TW,89.8,508.7
SUP_T2_03976,"Reed, Carter and Tucker Parts",2,BN,94.4,181.7
SUP_T2_03977,Flores PLC Parts,2,ML,90.4,574.2
SUP_T2_03978,Smith PLC Parts,2,FI,54.4,51.0
SUP_T2_03979,Martinez LLC Parts,2,MV,51.6,330.3
SUP_T2_03980,Rivas-Page Parts,2,HN,77.9,295.6
SUP_T2_03981,Hurley Inc Parts,2,PK,64.8,474.9
SUP_T2_03982,Chen and Sons Parts,2,VC,40.9,418.0
SUP_T2_03983,"Roach, Ortiz and Sampson Parts",2,GE,53.3,365.5
SUP_T2_03984,Jackson-Wilcox Parts,2,AF,69.5,577.0
SUP_T2_03985,Abbott-Harrison Parts,2,TW,76.4,527.0
SUP_T2_03986,Gordon PLC Parts,2,TH,84.2,349.4
SUP_T2_03987,"Murphy, Griffith and Cobb Parts",2,TN,94.3,326.1
SUP_T2_03988,Brown Group Parts,2,DJ,88.7,463.3
SUP_T2_03989,"Pearson, Gaines and Black Parts",2,UA,56.8,591.5
SUP_T2_03990,Barker Ltd Parts,2,AE,71.8,97.1
SUP_T2_03991,Allen-Taylor Parts,2,AE,45.8,507.1
SUP_T2_03992,Jones-David Parts,2,IT,54.0,154.9
SUP_T2_03993,"Glass, Norton and Brooks Parts",2,UY,87.4,592.2
SUP_T2_03994,Jones-Hartman Parts,2,SM,81.1,241.2
SUP_T2_03995,"May, Mullins and Brown Parts",2,ML,49.6,96.7
SUP_T2_03996,Andrews Inc Parts,2,BD,85.7,396.2
SUP_T2_03997,"Thompson, Marshall and Aguirre Parts",2,CV,49.0,156.6
SUP_T2_03998,"Miller, Lopez and Miller Parts",2,VC,48.3,85.4
SUP_T2_03999,Manning and Sons Parts,2,TV,41.7,553.6
SUP_T2_04000,Brown-Hudson Parts,2,NO,91.9,348.6
SUP_T2_04001,Williams Group Parts,2,LU,68.4,318.5
SUP_T2_04002,Pacheco PLC Parts,2,ST,79.1,343.1
SUP_T2_04003,Becker-Smith Parts,2,PK,49.2,90.3
SUP_T2_04004,Scott-Haynes Parts,2,ME,40.8,153.4
SUP_T2_04005,"Miller, Gordon and Glover Parts",2,DZ,40.9,421.2
SUP_T2_04006,"Dawson, Lyons and Perez Parts",2,TH,65.4,240.1
SUP_T2_04007,"Thomas, Bradley and Mcdonald Parts",2,GD,90.1,314.6
SUP_T2_04008,"Peters, Lewis and Mathews Parts",2,AE,79.3,90.6
SUP_T2_04009,Anderson-Scott Parts,2,HT,85.0,129.8
SUP_T2_04010,Miranda-Gutierrez Parts,2,TH,83.8,187.5
SUP_T2_04011,"Davis, Weber and Le Parts",2,TG,89.4,187.8
SUP_T2_04012,Madden and Sons Parts,2,MN,75.7,391.9
SUP_T2_04013,Shepherd-Miller Parts,2,HT,72.4,458.0
SUP_T2_04014,"Ayala, Johnson and Cook Parts",2,AE,55.2,474.2
SUP_T2_04015,Bell PLC Parts,2,IT,50.7,199.4
SUP_T2_04016,"Bishop, Walker and White Parts",2,MN,85.8,478.3
SUP_T2_04017,Stafford-Lewis Parts,2,LK,40.2,445.3
SUP_T2_04018,"Ward, Scott and Gallagher Parts",2,IS,65.1,455.9
SUP_T2_04019,Rogers and Sons Parts,2,BY,40.2,494.1
SUP_T2_04020,Moreno-Sullivan Parts,2,HR,91.9,572.4
SUP_T2_04021,Werner-Graham Parts,2,IR,64.1,63.2
SUP_T2_04022,"Patterson, Lee and Kelley Parts",2,IS,89.7,46.7
SUP_T2_04023,"Davies, Macdonald and Galvan Parts",2,SB,93.5,407.7
SUP_T2_04024,"Lee, Torres and Thompson Parts",2,TN,54.8,62.8
SUP_T2_04025,Reyes Ltd Parts,2,LA,90.4,193.5
SUP_T2_04026,Sullivan-Taylor Parts,2,UY,79.0,428.4
SUP_T2_04027,Rivera Inc Parts,2,CM,94.3,20.9
SUP_T2_04028,Velasquez-Mcintosh Parts,2,CV,69.8,78.3
SUP_T2_04029,"Williams, Ward and Harvey Parts",2,BJ,82.5,292.3
SUP_T2_04030,Miller-Woodward Parts,2,CG,73.8,233.0
SUP_T2_04031,Harris and Sons Parts,2,LY,63.6,338.0
SUP_T2_04032,"Summers, Wheeler and Fernandez Parts",2,BZ,70.5,239.2
SUP_T2_04033,Barrera-Nguyen Parts,2,BG,48.8,372.0
SUP_T2_04034,Snyder Ltd Parts,2,AR,69.0,333.2
SUP_T2_04035,Cross-Wade Parts,2,CG,89.4,348.1
SUP_T2_04036,"Garcia, Hall and Tapia Parts",2,SO,69.1,415.6
SUP_T2_04037,Ford PLC Parts,2,NP,83.0,62.1
SUP_T2_04038,Davis-Andersen Parts,2,GR,60.4,363.0
SUP_T2_04039,Thomas LLC Parts,2,BY,60.0,509.5
SUP_T2_04040,"Dunlap, Fleming and Brown Parts",2,CU,89.3,33.6
SUP_T2_04041,"Thompson, Schultz and Sullivan Parts",2,TG,47.0,567.1
SUP_T2_04042,"Watson, Hall and Roth Parts",2,PE,63.7,426.9
SUP_T2_04043,Hale-Miller Parts,2,SN,65.0,578.8
SUP_T2_04044,Bolton Inc Parts,2,CG,71.8,502.0
SUP_T2_04045,"Taylor, Kim and Edwards Parts",2,BY,60.9,195.6
SUP_T2_04046,"Howard, Hayden and Smith Parts",2,HT,70.4,23.4
SUP_T2_04047,Malone-Lyons Parts,2,PL,91.4,565.6
SUP_T2_04048,Miller Inc Parts,2,CH,59.9,316.1
SUP_T2_04049,Lewis-Ball Parts,2,NL,65.3,285.0
SUP_T2_04050,Knox LLC Parts,2,UY,76.9,100.0
SUP_T2_04051,"Parks, Chapman and Alexander Parts",2,BZ,61.2,127.2
SUP_T2_04052,"Morgan, Kim and Williams Parts",2,BW,45.3,410.3
SUP_T2_04053,Garcia-Ramos Parts,2,AF,55.4,373.0
SUP_T2_04054,Richard Group Parts,2,BG,91.7,272.7
SUP_T2_04055,"Pierce, Galvan and Erickson Parts",2,LU,48.9,369.8
SUP_T2_04056,"Craig, Schneider and Mcintyre Parts",2,AE,58.4,360.8
SUP_T2_04057,"Potter, Jones and Smith Parts",2,CV,42.9,430.1
SUP_T2_04058,Roberts-Byrd Parts,2,FI,79.7,232.5
SUP_T2_04059,Booker Ltd Parts,2,PE,45.8,341.1
SUP_T2_04060,Harris PLC Parts,2,BZ,60.5,503.4
SUP_T2_04061,Smith LLC Parts,2,GD,57.5,472.1
SUP_T2_04062,Pace and Sons Parts,2,PE,40.2,355.2
SUP_T2_04063,Williams-Carr Parts,2,PE,86.5,233.0
SUP_T2_04064,Brown-Daniels Parts,2,DZ,79.1,30.5
SUP_T2_04065,"Austin, Davis and Walker Parts",2,ST,43.5,251.6
SUP_T2_04066,"Rogers, Gilbert and Mcclain Parts",2,KZ,62.6,571.4
SUP_T2_04067,"Howard, Wolf and Sanchez Parts",2,CU,49.4,499.8
SUP_T2_04068,Parks-Peterson Parts,2,HR,86.6,292.6
SUP_T2_04069,Ward Inc Parts,2,LU,67.7,553.3
SUP_T2_04070,Brown Group Parts,2,GE,88.8,533.6
SUP_T2_04071,"Shepard, Smith and Smith Parts",2,HR,40.3,71.6
SUP_T2_04072,"Patterson, Sloan and Holloway Parts",2,CG,75.9,549.2
SUP_T2_04073,Jones Group Parts,2,CG,50.1,419.5
SUP_T2_04074,"Gonzales, Baker and Osborne Parts",2,CV,53.2,99.0
SUP_T2_04075,Ferrell PLC Parts,2,GH,44.0,566.1
SUP_T2_04076,Benson-Martinez Parts,2,SM,90.8,481.0
SUP_T2_04077,Bates PLC Parts,2,PL,40.3,58.2
SUP_T2_04078,Parker-Hale Parts,2,BN,91.9,392.1
SUP_T2_04079,Atkins-Smith Parts,2,UA,45.0,353.1
SUP_T2_04080,Henry-Bennett Parts,2,DZ,73.6,509.4
SUP_T2_04081,Cook Inc Parts,2,VC,94.0,401.0
SUP_T2_04082,Martin LLC Parts,2,MN,50.2,66.9
SUP_T2_04083,Jones and Sons Parts,2,GD,80.9,151.9
SUP_T2_04084,Edwards-Anderson Parts,2,BA,42.9,350.3
SUP_T2_04085,White-Rodriguez Parts,2,IN,42.4,288.2
SUP_T2_04086,"Scott, Perkins and Burton Parts",2,SB,72.7,414.7
SUP_T2_04087,"Valentine, Park and Hernandez Parts",2,DZ,92.6,168.7
SUP_T2_04088,Parker Inc Parts,2,UY,88.2,352.9
SUP_T2_04089,Smith Inc Parts,2,MM,70.9,209.8
SUP_T2_04090,"Williams, Jacobson and Fisher Parts",2,BZ,52.5,394.6
SUP_T2_04091,"Williams, Sanchez and Walsh Parts",2,CG,65.8,364.0
SUP_T2_04092,"Peters, Gutierrez and King Parts",2,PK,87.6,259.0
SUP_T2_04093,Hernandez Inc Parts,2,PE,72.7,181.8
SUP_T2_04094,Cruz Group Parts,2,SO,82.1,259.8
SUP_T2_04095,Norton PLC Parts,2,UY,92.8,480.0
SUP_T2_04096,Campbell Ltd Parts,2,TW,90.9,586.9
SUP_T2_04097,Rosario-Mclean Parts,2,IN,84.3,490.3
SUP_T2_04098,Cook-Walter Parts,2,HT,51.7,466.9
SUP_T2_04099,"Hawkins, Hendrix and Hayes Parts",2,BW,42.0,212.7
SUP_T2_04100,"Valencia, Miller and Watkins Parts",2,DJ,59.3,345.7
SUP_T2_04101,"Wise, Collins and Foster Parts",2,BG,52.2,126.2
SUP_T2_04102,Ashley and Sons Parts,2,CH,89.1,143.7
SUP_T2_04103,Lambert-Khan Parts,2,HN,64.1,323.9
SUP_T2_04104,Dyer and Sons Parts,2,TG,58.6,552.7
SUP_T2_04105,Wood-Meyer Parts,2,GH,69.1,255.3
SUP_T2_04106,Scott Group Parts,2,BJ,93.8,272.5
SUP_T2_04107,Neal and Sons Parts,2,TN,64.6,361.2
SUP_T2_04108,Solomon Inc Parts,2,CM,94.4,597.9
SUP_T2_04109,Owen and Sons Parts,2,ZW,91.2,312.0
SUP_T2_04110,Reeves PLC Parts,2,ZW,93.2,204.4
SUP_T2_04111,White Group Parts,2,MT,61.0,589.2
SUP_T2_04112,"Bernard, Garcia and Pope Parts",2,ZW,62.3,100.0
SUP_T2_04113,"Keller, Jones and Meadows Parts",2,ST,58.2,50.8
SUP_T2_04114,"Floyd, Boyd and Browning Parts",2,BA,91.0,428.7
SUP_T2_04115,"Smith, Diaz and Davis Parts",2,LA,59.8,379.5
SUP_T2_04116,Mejia PLC Parts,2,SN,44.4,577.3
SUP_T2_04117,Lewis-Watson Parts,2,NO,51.3,126.0
SUP_T2_04118,"Pierce, Cross and Gilmore Parts",2,AR,72.7,333.7
SUP_T2_04119,"Brady, Vaughn and Ruiz Parts",2,IQ,89.6,208.2
SUP_T2_04120,"Vazquez, James and Black Parts",2,GD,67.1,425.9
SUP_T2_04121,"Williams, Riddle and Morgan Parts",2,GR,76.6,368.1
SUP_T2_04122,Mendoza Ltd Parts,2,MT,45.5,68.3
SUP_T2_04123,"Hodge, Jones and Werner Parts",2,TJ,65.4,314.4
SUP_T2_04124,"Bender, Romero and Perkins Parts",2,TH,45.2,592.0
SUP_T2_04125,Lara LLC Parts,2,IS,47.8,487.2
SUP_T2_04126,Ali-Collins Parts,2,BA,77.5,51.3
SUP_T2_04127,Sandoval PLC Parts,2,LU,49.3,33.8
SUP_T2_04128,Jackson Group Parts,2,PL,90.6,202.8
SUP_T2_04129,Smith and Sons Parts,2,BJ,78.4,68.2
SUP_T2_04130,"Lewis, Phillips and Anderson Parts",2,LU,94.9,537.9
SUP_T2_04131,Taylor and Sons Parts,2,IT,50.0,542.6
SUP_T2_04132,King LLC Parts,2,SN,88.0,54.5
SUP_T2_04133,Freeman-Ramirez Parts,2,NO,87.3,460.5
SUP_T2_04134,Simon Ltd Parts,2,ST,44.3,84.4
SUP_T2_04135,"Adkins, Jones and Dickson Parts",2,PK,87.5,559.7
SUP_T2_04136,Ray-Page Parts,2,BN,93.2,399.7
SUP_T2_04137,"Smith, Martinez and Burton Parts",2,FI,64.2,536.5
SUP_T2_04138,Anderson Ltd Parts,2,KZ,41.8,183.9
SUP_T2_04139,Irwin LLC Parts,2,TV,45.5,276.9
SUP_T2_04140,"Dominguez, Robinson and Anderson Parts",2,LY,86.4,288.9
SUP_T2_04141,"Gonzales, Howard and Arias Parts",2,ST,91.2,430.8
SUP_T2_04142,"Liu, Sanchez and Robbins Parts",2,HN,75.4,549.8
SUP_T2_04143,Roach and Sons Parts,2,AU,42.6,589.9
SUP_T2_04144,"Davis, Rogers and Williams Parts",2,JP,92.7,380.8
SUP_T2_04145,Foster-Smith Parts,2,ZW,82.5,27.1
SUP_T2_04146,Cooper PLC Parts,2,NL,40.2,222.0
SUP_T2_04147,Donovan Group Parts,2,LK,88.3,268.5
SUP_T2_04148,Stevens-Sanders Parts,2,SA,73.6,583.9
SUP_T2_04149,"Davis, Medina and Anderson Parts",2,JP,43.5,334.8
SUP_T2_04150,Sutton Ltd Parts,2,TJ,92.5,594.5
SUP_T2_04151,Ewing Inc Parts,2,KZ,88.4,377.6
SUP_T2_04152,Fleming-Hess Parts,2,LU,92.8,228.3
SUP_T2_04153,"Jones, Evans and Grimes Parts",2,YE,90.0,417.9
SUP_T2_04154,Valencia and Sons Parts,2,KZ,48.1,229.6
SUP_T2_04155,"Curry, Schmidt and Wilson Parts",2,BW,41.8,256.4
SUP_T2_04156,Baker Ltd Parts,2,NP,71.3,355.0
SUP_T2_04157,"Nicholson, Jones and Hughes Parts",2,IS,61.9,268.5
SUP_T2_04158,Hernandez Inc Parts,2,UA,44.1,244.4
SUP_T2_04159,Mcmillan Group Parts,2,BA,66.3,45.6
SUP_T2_04160,Smith-Brown Parts,2,TG,94.8,310.6
SUP_T2_04161,Grant-Richardson Parts,2,PE,79.4,574.7
SUP_T2_04162,Skinner-Solomon Parts,2,LY,71.4,187.6
SUP_T2_04163,Finley-Wiley Parts,2,PL,87.4,31.9
SUP_T2_04164,Reyes Ltd Parts,2,LA,67.0,238.6
SUP_T2_04165,Spears-Miller Parts,2,NO,58.4,24.7
SUP_T2_04166,"Brock, Cox and Brown Parts",2,NO,74.8,500.5
SUP_T2_04167,"Mitchell, Hines and Scott Parts",2,BW,67.1,591.5
SUP_T2_04168,"Johnson, Sanford and Myers Parts",2,MN,54.0,541.3
SUP_T2_04169,Cohen PLC Parts,2,BY,55.7,286.4
SUP_T2_04170,Love PLC Parts,2,ML,50.1,55.5
SUP_T2_04171,Cooper-Turner Parts,2,BY,76.4,352.2
SUP_T2_04172,"Bennett, Chavez and Anderson Parts",2,DJ,52.0,148.4
SUP_T2_04173,Cruz Group Parts,2,IQ,87.1,60.5
SUP_T2_04174,Davis and Sons Parts,2,LK,71.4,393.0
SUP_T2_04175,Robinson-Jenkins Parts,2,GH,86.1,46.9
SUP_T2_04176,Gillespie Ltd Parts,2,YE,40.3,463.3
SUP_T2_04177,Everett-Peters Parts,2,SM,70.6,260.1
SUP_T2_04178,Adams-Hernandez Parts,2,ML,53.4,107.9
SUP_T2_04179,"Robertson, Palmer and Mercado Parts",2,ME,44.9,247.7
SUP_T2_04180,Ferguson Group Parts,2,CM,83.7,377.4
SUP_T2_04181,"Clements, Williamson and Singh Parts",2,DZ,55.5,413.4
SUP_T2_04182,Hernandez-Allen Parts,2,CU,58.4,528.3
SUP_T2_04183,Solomon-Dawson Parts,2,SM,64.8,517.2
SUP_T2_04184,"Burke, Fleming and Baker Parts",2,BY,44.8,364.2
SUP_T2_04185,Castro and Sons Parts,2,TN,57.1,249.2
SUP_T2_04186,Cortez LLC Parts,2,MT,92.4,159.4
SUP_T2_04187,Dickson-Lopez Parts,2,LU,83.9,533.2
SUP_T2_04188,Estrada-Diaz Parts,2,AF,65.2,225.2
SUP_T2_04189,Walker LLC Parts,2,BY,44.3,287.9
SUP_T2_04190,Avery Inc Parts,2,CH,88.9,423.0
SUP_T2_04191,"Allen, Miller and Davenport Parts",2,PE,40.1,278.1
SUP_T2_04192,"Rice, Sullivan and Brooks Parts",2,UY,84.1,508.3
SUP_T2_04193,"Adams, Boyer and Osborne Parts",2,CM,79.3,339.4
